Unnamed: 0,inst_id,time,cpu_usage,bins,partition
1769,9ec1b0a9a7b65af61c25ba681bac232c03746b94df84c5f50bbff76fc438,29,399.99957620227343,B,B1
1770,9ec1b0a9a7b65af61c25ba681bac232c03746b94df84c5f50bbff76fc438,30,399.8038698494736,B,B1
1771,9ec1b0a9a7b65af61c25ba681bac232c03746b94df84c5f50bbff76fc438,31,400.4318134331352,B,B1
1772,9ec1b0a9a7b65af61c25ba681bac232c03746b94df84c5f50bbff76fc438,32,439.8365099951381,B,B1
1773,9ec1b0a9a7b65af61c25ba681bac232c03746b94df84c5f50bbff76fc438,33,440.4561907352526,B,B1
1774,9ec1b0a9a7b65af61c25ba681bac232c03746b94df84c5f50bbff76fc438,34,439.5299433710033,B,B1
1775,9ec1b0a9a7b65af61c25ba681bac232c03746b94df84c5f50bbff76fc438,35,440.1014279609624,B,B1
1776,9ec1b0a9a7b65af61c25ba681bac232c03746b94df84c5f50bbff76fc438,36,439.52255297290674,B,B1
1777,9ec1b0a9a7b65af61c25ba681bac232c03746b94df84c5f50bbff76fc438,37,439.6106408200639,B,B1
1778,9ec1b0a9a7b65af61c25ba681bac232c03746b94df84c5f50bbff76fc438,38,400.4544135756086,B,B1
1779,9ec1b0a9a7b65af61c25ba681bac232c03746b94df84c5f50bbff76fc438,39,400.5162673429393,B,B1
1780,9ec1b0a9a7b65af61c25ba681bac232c03746b94df84c5f50bbff76fc438,40,399.5424986847235,B,B1
1781,9ec1b0a9a7b65af61c25ba681bac232c03746b94df84c5f50bbff76fc438,41,399.9167203822357,B,B1
1782,9ec1b0a9a7b65af61c25ba681bac232c03746b94df84c5f50bbff76fc438,42,400.5315918859405,B,B1
1783,9ec1b0a9a7b65af61c25ba681bac232c03746b94df84c5f50bbff76fc438,43,400.39718027955735,B,B1
1784,9ec1b0a9a7b65af61c25ba681bac232c03746b94df84c5f50bbff76fc438,44,400.3073781196932,B,B1
1785,9ec1b0a9a7b65af61c25ba681bac232c03746b94df84c5f50bbff76fc438,45,399.6779013038237,B,B1
1786,9ec1b0a9a7b65af61c25ba681bac232c03746b94df84c5f50bbff76fc438,46,400.554139534699,B,B1
1787,9ec1b0a9a7b65af61c25ba681bac232c03746b94df84c5f50bbff76fc438,47,399.6031711632417,B,B1
1788,9ec1b0a9a7b65af61c25ba681bac232c03746b94df84c5f50bbff76fc438,48,399.76722937116426,B,B1
1789,9ec1b0a9a7b65af61c25ba681bac232c03746b94df84c5f50bbff76fc438,49,400.4339027432441,B,B1
1829,33222b9b1365a9dab183992a62c356edad58b8dbccdebd9846ca5123879b,29,399.0822833140543,B,B1
1830,33222b9b1365a9dab183992a62c356edad58b8dbccdebd9846ca5123879b,30,398.76047173215386,B,B1
1831,33222b9b1365a9dab183992a62c356edad58b8dbccdebd9846ca5123879b,31,398.9559583469878,B,B1
1832,33222b9b1365a9dab183992a62c356edad58b8dbccdebd9846ca5123879b,32,432.5528641590967,B,B1
1833,33222b9b1365a9dab183992a62c356edad58b8dbccdebd9846ca5123879b,33,495.5921973578569,B,B1
1834,33222b9b1365a9dab183992a62c356edad58b8dbccdebd9846ca5123879b,34,438.7401215636399,B,B1
1835,33222b9b1365a9dab183992a62c356edad58b8dbccdebd9846ca5123879b,35,439.1696001280451,B,B1
1836,33222b9b1365a9dab183992a62c356edad58b8dbccdebd9846ca5123879b,36,439.1319937845199,B,B1
1837,33222b9b1365a9dab183992a62c356edad58b8dbccdebd9846ca5123879b,37,439.0353632756394,B,B1
1838,33222b9b1365a9dab183992a62c356edad58b8dbccdebd9846ca5123879b,38,398.691457590297,B,B1
1839,33222b9b1365a9dab183992a62c356edad58b8dbccdebd9846ca5123879b,39,399.5739319304935,B,B1
1840,33222b9b1365a9dab183992a62c356edad58b8dbccdebd9846ca5123879b,40,399.7362653504583,B,B1
1841,33222b9b1365a9dab183992a62c356edad58b8dbccdebd9846ca5123879b,41,399.77056175106674,B,B1
1842,33222b9b1365a9dab183992a62c356edad58b8dbccdebd9846ca5123879b,42,398.968812981166,B,B1
1843,33222b9b1365a9dab183992a62c356edad58b8dbccdebd9846ca5123879b,43,399.8878344560359,B,B1
1844,33222b9b1365a9dab183992a62c356edad58b8dbccdebd9846ca5123879b,44,398.9259833933593,B,B1
1845,33222b9b1365a9dab183992a62c356edad58b8dbccdebd9846ca5123879b,45,399.400245039656,B,B1
1846,33222b9b1365a9dab183992a62c356edad58b8dbccdebd9846ca5123879b,46,399.3479956052867,B,B1
1847,33222b9b1365a9dab183992a62c356edad58b8dbccdebd9846ca5123879b,47,399.9055906906451,B,B1
1848,33222b9b1365a9dab183992a62c356edad58b8dbccdebd9846ca5123879b,48,399.6314308742677,B,B1
1849,33222b9b1365a9dab183992a62c356edad58b8dbccdebd9846ca5123879b,49,399.036363115735,B,B1
1889,1c2b573075f98755630368e33392f1da921a1f612a81ff6dea5c3359bcc9,29,398.42910346905046,B,B1
1890,1c2b573075f98755630368e33392f1da921a1f612a81ff6dea5c3359bcc9,30,398.0231674223559,B,B1
1891,1c2b573075f98755630368e33392f1da921a1f612a81ff6dea5c3359bcc9,31,397.89136978671166,B,B1
1892,1c2b573075f98755630368e33392f1da921a1f612a81ff6dea5c3359bcc9,32,438.6877468854565,B,B1
1893,1c2b573075f98755630368e33392f1da921a1f612a81ff6dea5c3359bcc9,33,438.2272734574453,B,B1
1894,1c2b573075f98755630368e33392f1da921a1f612a81ff6dea5c3359bcc9,34,438.3342965465748,B,B1
1895,1c2b573075f98755630368e33392f1da921a1f612a81ff6dea5c3359bcc9,35,438.41801783212645,B,B1
1896,1c2b573075f98755630368e33392f1da921a1f612a81ff6dea5c3359bcc9,36,437.8848601459004,B,B1
1897,1c2b573075f98755630368e33392f1da921a1f612a81ff6dea5c3359bcc9,37,438.3712395129944,B,B1
1898,1c2b573075f98755630368e33392f1da921a1f612a81ff6dea5c3359bcc9,38,398.1758074838692,B,B1
1899,1c2b573075f98755630368e33392f1da921a1f612a81ff6dea5c3359bcc9,39,397.8823131673203,B,B1
1900,1c2b573075f98755630368e33392f1da921a1f612a81ff6dea5c3359bcc9,40,398.26138598165534,B,B1
1901,1c2b573075f98755630368e33392f1da921a1f612a81ff6dea5c3359bcc9,41,398.42603910294434,B,B1
1902,1c2b573075f98755630368e33392f1da921a1f612a81ff6dea5c3359bcc9,42,398.18300180504855,B,B1
1903,1c2b573075f98755630368e33392f1da921a1f612a81ff6dea5c3359bcc9,43,399.1768890853525,B,B1
1904,1c2b573075f98755630368e33392f1da921a1f612a81ff6dea5c3359bcc9,44,399.1142829477004,B,B1
1905,1c2b573075f98755630368e33392f1da921a1f612a81ff6dea5c3359bcc9,45,399.1309166809503,B,B1
1906,1c2b573075f98755630368e33392f1da921a1f612a81ff6dea5c3359bcc9,46,398.61593288875366,B,B1
1907,1c2b573075f98755630368e33392f1da921a1f612a81ff6dea5c3359bcc9,47,399.0409050470192,B,B1
1908,1c2b573075f98755630368e33392f1da921a1f612a81ff6dea5c3359bcc9,48,397.852819455872,B,B1
1909,1c2b573075f98755630368e33392f1da921a1f612a81ff6dea5c3359bcc9,49,398.4739348436198,B,B1
1949,f865f0c2d034b70dc80f2cc470a11e4b4ee26b9164c72063d0268c6d3b8b,29,397.4316760570168,B,B1
1950,f865f0c2d034b70dc80f2cc470a11e4b4ee26b9164c72063d0268c6d3b8b,30,397.6101526469359,B,B1
1951,f865f0c2d034b70dc80f2cc470a11e4b4ee26b9164c72063d0268c6d3b8b,31,397.2662756878682,B,B1
1952,f865f0c2d034b70dc80f2cc470a11e4b4ee26b9164c72063d0268c6d3b8b,32,437.6030189413925,B,B1
1953,f865f0c2d034b70dc80f2cc470a11e4b4ee26b9164c72063d0268c6d3b8b,33,437.2184421163502,B,B1
1954,f865f0c2d034b70dc80f2cc470a11e4b4ee26b9164c72063d0268c6d3b8b,34,437.8496395738943,B,B1
1955,f865f0c2d034b70dc80f2cc470a11e4b4ee26b9164c72063d0268c6d3b8b,35,437.2205734837785,B,B1
1956,f865f0c2d034b70dc80f2cc470a11e4b4ee26b9164c72063d0268c6d3b8b,36,437.84242539446734,B,B1
1957,f865f0c2d034b70dc80f2cc470a11e4b4ee26b9164c72063d0268c6d3b8b,37,437.57934475213705,B,B1
1958,f865f0c2d034b70dc80f2cc470a11e4b4ee26b9164c72063d0268c6d3b8b,38,397.3036284460917,B,B1
1959,f865f0c2d034b70dc80f2cc470a11e4b4ee26b9164c72063d0268c6d3b8b,39,397.0334702581445,B,B1
1960,f865f0c2d034b70dc80f2cc470a11e4b4ee26b9164c72063d0268c6d3b8b,40,397.21052852488106,B,B1
1961,f865f0c2d034b70dc80f2cc470a11e4b4ee26b9164c72063d0268c6d3b8b,41,398.1662507251512,B,B1
1962,f865f0c2d034b70dc80f2cc470a11e4b4ee26b9164c72063d0268c6d3b8b,42,398.1063012268033,B,B1
1963,f865f0c2d034b70dc80f2cc470a11e4b4ee26b9164c72063d0268c6d3b8b,43,398.3707514439824,B,B1
1964,f865f0c2d034b70dc80f2cc470a11e4b4ee26b9164c72063d0268c6d3b8b,44,397.12085338724887,B,B1
1965,f865f0c2d034b70dc80f2cc470a11e4b4ee26b9164c72063d0268c6d3b8b,45,398.43823719570656,B,B1
1966,f865f0c2d034b70dc80f2cc470a11e4b4ee26b9164c72063d0268c6d3b8b,46,397.2083992802738,B,B1
1967,f865f0c2d034b70dc80f2cc470a11e4b4ee26b9164c72063d0268c6d3b8b,47,397.7204423949893,B,B1
1968,f865f0c2d034b70dc80f2cc470a11e4b4ee26b9164c72063d0268c6d3b8b,48,397.8352497048291,B,B1
1969,f865f0c2d034b70dc80f2cc470a11e4b4ee26b9164c72063d0268c6d3b8b,49,397.1548850723433,B,B1
2009,e6ffaa9c0aa3a9d8fa15c2542c5bba4b331a9e7da87710a5290c791fafa0,29,396.919634224689,B,B1
2010,e6ffaa9c0aa3a9d8fa15c2542c5bba4b331a9e7da87710a5290c791fafa0,30,397.0534919367445,B,B1
2011,e6ffaa9c0aa3a9d8fa15c2542c5bba4b331a9e7da87710a5290c791fafa0,31,396.5603194429696,B,B1
2012,e6ffaa9c0aa3a9d8fa15c2542c5bba4b331a9e7da87710a5290c791fafa0,32,437.0304011929978,B,B1
2013,e6ffaa9c0aa3a9d8fa15c2542c5bba4b331a9e7da87710a5290c791fafa0,33,436.5737796922495,B,B1
2014,e6ffaa9c0aa3a9d8fa15c2542c5bba4b331a9e7da87710a5290c791fafa0,34,436.8461814472015,B,B1
2015,e6ffaa9c0aa3a9d8fa15c2542c5bba4b331a9e7da87710a5290c791fafa0,35,436.6775165699452,B,B1
2016,e6ffaa9c0aa3a9d8fa15c2542c5bba4b331a9e7da87710a5290c791fafa0,36,436.5381254292959,B,B1
2017,e6ffaa9c0aa3a9d8fa15c2542c5bba4b331a9e7da87710a5290c791fafa0,37,437.2464414296576,B,B1
2018,e6ffaa9c0aa3a9d8fa15c2542c5bba4b331a9e7da87710a5290c791fafa0,38,397.401812683944,B,B1
2019,e6ffaa9c0aa3a9d8fa15c2542c5bba4b331a9e7da87710a5290c791fafa0,39,397.1481416144607,B,B1
2020,e6ffaa9c0aa3a9d8fa15c2542c5bba4b331a9e7da87710a5290c791fafa0,40,396.9641605034464,B,B1
2021,e6ffaa9c0aa3a9d8fa15c2542c5bba4b331a9e7da87710a5290c791fafa0,41,397.5279182023775,B,B1
2022,e6ffaa9c0aa3a9d8fa15c2542c5bba4b331a9e7da87710a5290c791fafa0,42,396.218888293034,B,B1
2023,e6ffaa9c0aa3a9d8fa15c2542c5bba4b331a9e7da87710a5290c791fafa0,43,397.4817422267914,B,B1
2024,e6ffaa9c0aa3a9d8fa15c2542c5bba4b331a9e7da87710a5290c791fafa0,44,397.4096097259202,B,B1
2025,e6ffaa9c0aa3a9d8fa15c2542c5bba4b331a9e7da87710a5290c791fafa0,45,397.2526509412455,B,B1
2026,e6ffaa9c0aa3a9d8fa15c2542c5bba4b331a9e7da87710a5290c791fafa0,46,397.5712145502616,B,B1
2027,e6ffaa9c0aa3a9d8fa15c2542c5bba4b331a9e7da87710a5290c791fafa0,47,397.293353421184,B,B1
2028,e6ffaa9c0aa3a9d8fa15c2542c5bba4b331a9e7da87710a5290c791fafa0,48,397.2863864165573,B,B1
2029,e6ffaa9c0aa3a9d8fa15c2542c5bba4b331a9e7da87710a5290c791fafa0,49,396.46271532528,B,B1
2069,4c4e4b0b46354a31c1fb562ad612b4e4db8a2376fa7860bb2263d9a4102e,29,396.0582613612898,B,B1
2070,4c4e4b0b46354a31c1fb562ad612b4e4db8a2376fa7860bb2263d9a4102e,30,395.5659795257439,B,B1
2071,4c4e4b0b46354a31c1fb562ad612b4e4db8a2376fa7860bb2263d9a4102e,31,395.7222022479555,B,B1
2072,4c4e4b0b46354a31c1fb562ad612b4e4db8a2376fa7860bb2263d9a4102e,32,435.4031499406026,B,B1
2073,4c4e4b0b46354a31c1fb562ad612b4e4db8a2376fa7860bb2263d9a4102e,33,435.458599602504,B,B1
2074,4c4e4b0b46354a31c1fb562ad612b4e4db8a2376fa7860bb2263d9a4102e,34,436.14062039230896,B,B1
2075,4c4e4b0b46354a31c1fb562ad612b4e4db8a2376fa7860bb2263d9a4102e,35,436.1929708159972,B,B1
2076,4c4e4b0b46354a31c1fb562ad612b4e4db8a2376fa7860bb2263d9a4102e,36,435.9864324937997,B,B1
2077,4c4e4b0b46354a31c1fb562ad612b4e4db8a2376fa7860bb2263d9a4102e,37,436.55140729458526,B,B1
2078,4c4e4b0b46354a31c1fb562ad612b4e4db8a2376fa7860bb2263d9a4102e,38,396.2469712294887,B,B1
2079,4c4e4b0b46354a31c1fb562ad612b4e4db8a2376fa7860bb2263d9a4102e,39,395.7228631662565,B,B1
2080,4c4e4b0b46354a31c1fb562ad612b4e4db8a2376fa7860bb2263d9a4102e,40,395.41132928210266,B,B1
2081,4c4e4b0b46354a31c1fb562ad612b4e4db8a2376fa7860bb2263d9a4102e,41,395.430713377649,B,B1
2082,4c4e4b0b46354a31c1fb562ad612b4e4db8a2376fa7860bb2263d9a4102e,42,395.47287187170826,B,B1
2083,4c4e4b0b46354a31c1fb562ad612b4e4db8a2376fa7860bb2263d9a4102e,43,396.158316812468,B,B1
2084,4c4e4b0b46354a31c1fb562ad612b4e4db8a2376fa7860bb2263d9a4102e,44,396.6932687084557,B,B1
2085,4c4e4b0b46354a31c1fb562ad612b4e4db8a2376fa7860bb2263d9a4102e,45,396.0580507614034,B,B1
2086,4c4e4b0b46354a31c1fb562ad612b4e4db8a2376fa7860bb2263d9a4102e,46,396.2389699640812,B,B1
2087,4c4e4b0b46354a31c1fb562ad612b4e4db8a2376fa7860bb2263d9a4102e,47,396.771444469856,B,B1
2088,4c4e4b0b46354a31c1fb562ad612b4e4db8a2376fa7860bb2263d9a4102e,48,395.85512872692914,B,B1
2089,4c4e4b0b46354a31c1fb562ad612b4e4db8a2376fa7860bb2263d9a4102e,49,396.8675743168332,B,B1
2129,3b6cf06c1d00fe704f946b6f1546e1dc7794c289ce1e424acf8ed701aa62,29,395.1825724191396,B,B1
2130,3b6cf06c1d00fe704f946b6f1546e1dc7794c289ce1e424acf8ed701aa62,30,395.1333095330861,B,B1
2131,3b6cf06c1d00fe704f946b6f1546e1dc7794c289ce1e424acf8ed701aa62,31,394.7479820464097,B,B1
2132,3b6cf06c1d00fe704f946b6f1546e1dc7794c289ce1e424acf8ed701aa62,32,435.4360501967427,B,B1
2133,3b6cf06c1d00fe704f946b6f1546e1dc7794c289ce1e424acf8ed701aa62,33,415.8338280905407,B,B1
2134,3b6cf06c1d00fe704f946b6f1546e1dc7794c289ce1e424acf8ed701aa62,34,435.7326274846026,B,B1
2135,3b6cf06c1d00fe704f946b6f1546e1dc7794c289ce1e424acf8ed701aa62,35,435.0878797387006,B,B1
2136,3b6cf06c1d00fe704f946b6f1546e1dc7794c289ce1e424acf8ed701aa62,36,434.8044618969676,B,B1
2137,3b6cf06c1d00fe704f946b6f1546e1dc7794c289ce1e424acf8ed701aa62,37,435.490380559958,B,B1
2138,3b6cf06c1d00fe704f946b6f1546e1dc7794c289ce1e424acf8ed701aa62,38,395.6089524218789,B,B1
2139,3b6cf06c1d00fe704f946b6f1546e1dc7794c289ce1e424acf8ed701aa62,39,395.5455152549547,B,B1
2140,3b6cf06c1d00fe704f946b6f1546e1dc7794c289ce1e424acf8ed701aa62,40,395.58360172149366,B,B1
2141,3b6cf06c1d00fe704f946b6f1546e1dc7794c289ce1e424acf8ed701aa62,41,394.7136013471934,B,B1
2142,3b6cf06c1d00fe704f946b6f1546e1dc7794c289ce1e424acf8ed701aa62,42,394.97212869754514,B,B1
2143,3b6cf06c1d00fe704f946b6f1546e1dc7794c289ce1e424acf8ed701aa62,43,395.1011604331509,B,B1
2144,3b6cf06c1d00fe704f946b6f1546e1dc7794c289ce1e424acf8ed701aa62,44,395.6880862686392,B,B1
2145,3b6cf06c1d00fe704f946b6f1546e1dc7794c289ce1e424acf8ed701aa62,45,395.676939578601,B,B1
2146,3b6cf06c1d00fe704f946b6f1546e1dc7794c289ce1e424acf8ed701aa62,46,395.0143954790441,B,B1
2147,3b6cf06c1d00fe704f946b6f1546e1dc7794c289ce1e424acf8ed701aa62,47,395.2131173924099,B,B1
2148,3b6cf06c1d00fe704f946b6f1546e1dc7794c289ce1e424acf8ed701aa62,48,394.65008300242175,B,B1
2149,3b6cf06c1d00fe704f946b6f1546e1dc7794c289ce1e424acf8ed701aa62,49,440.484566562033,B,B1
2189,8ccc186bd833b7e6cf3429adde7dd7c79057987f73f02f376eabb4c08977,29,394.1736441347076,B,B1
2190,8ccc186bd833b7e6cf3429adde7dd7c79057987f73f02f376eabb4c08977,30,394.4257222072375,B,B1
2191,8ccc186bd833b7e6cf3429adde7dd7c79057987f73f02f376eabb4c08977,31,394.019937013075,B,B1
2192,8ccc186bd833b7e6cf3429adde7dd7c79057987f73f02f376eabb4c08977,32,434.5074909053018,B,B1
2193,8ccc186bd833b7e6cf3429adde7dd7c79057987f73f02f376eabb4c08977,33,433.968434795077,B,B1
2194,8ccc186bd833b7e6cf3429adde7dd7c79057987f73f02f376eabb4c08977,34,434.63074951676,B,B1
2195,8ccc186bd833b7e6cf3429adde7dd7c79057987f73f02f376eabb4c08977,35,434.4615854951531,B,B1
2196,8ccc186bd833b7e6cf3429adde7dd7c79057987f73f02f376eabb4c08977,36,434.4268901426325,B,B1
2197,8ccc186bd833b7e6cf3429adde7dd7c79057987f73f02f376eabb4c08977,37,434.2420401123194,B,B1
2198,8ccc186bd833b7e6cf3429adde7dd7c79057987f73f02f376eabb4c08977,38,394.7216236304639,B,B1
2199,8ccc186bd833b7e6cf3429adde7dd7c79057987f73f02f376eabb4c08977,39,394.2438342108718,B,B1
2200,8ccc186bd833b7e6cf3429adde7dd7c79057987f73f02f376eabb4c08977,40,394.0726345372975,B,B1
2201,8ccc186bd833b7e6cf3429adde7dd7c79057987f73f02f376eabb4c08977,41,394.1927386876254,B,B1
2202,8ccc186bd833b7e6cf3429adde7dd7c79057987f73f02f376eabb4c08977,42,394.155420669559,B,B1
2203,8ccc186bd833b7e6cf3429adde7dd7c79057987f73f02f376eabb4c08977,43,394.9092552961963,B,B1
2204,8ccc186bd833b7e6cf3429adde7dd7c79057987f73f02f376eabb4c08977,44,394.2326094554069,B,B1
2205,8ccc186bd833b7e6cf3429adde7dd7c79057987f73f02f376eabb4c08977,45,394.5476642613848,B,B1
2206,8ccc186bd833b7e6cf3429adde7dd7c79057987f73f02f376eabb4c08977,46,394.0741369566317,B,B1
2207,8ccc186bd833b7e6cf3429adde7dd7c79057987f73f02f376eabb4c08977,47,395.2015175569269,B,B1
2208,8ccc186bd833b7e6cf3429adde7dd7c79057987f73f02f376eabb4c08977,48,399.3476448567639,B,B1
2209,8ccc186bd833b7e6cf3429adde7dd7c79057987f73f02f376eabb4c08977,49,395.4113294287861,B,B1
2249,7874150e5417056e09958f5f2de5b3579d9597f247a0a21937cad8213a46,29,393.7925777655382,B,B1
2250,7874150e5417056e09958f5f2de5b3579d9597f247a0a21937cad8213a46,30,393.5334942486745,B,B1
2251,7874150e5417056e09958f5f2de5b3579d9597f247a0a21937cad8213a46,31,393.98124970876654,B,B1
2252,7874150e5417056e09958f5f2de5b3579d9597f247a0a21937cad8213a46,32,433.2448795881562,B,B1
2253,7874150e5417056e09958f5f2de5b3579d9597f247a0a21937cad8213a46,33,433.1817617888056,B,B1
2254,7874150e5417056e09958f5f2de5b3579d9597f247a0a21937cad8213a46,34,433.9143262886644,B,B1
2255,7874150e5417056e09958f5f2de5b3579d9597f247a0a21937cad8213a46,35,433.8214167776956,B,B1
2256,7874150e5417056e09958f5f2de5b3579d9597f247a0a21937cad8213a46,36,433.63856101192687,B,B1
2257,7874150e5417056e09958f5f2de5b3579d9597f247a0a21937cad8213a46,37,433.5085832081991,B,B1
2258,7874150e5417056e09958f5f2de5b3579d9597f247a0a21937cad8213a46,38,393.822689996991,B,B1
2259,7874150e5417056e09958f5f2de5b3579d9597f247a0a21937cad8213a46,39,393.5692541350095,B,B1
2260,7874150e5417056e09958f5f2de5b3579d9597f247a0a21937cad8213a46,40,393.8903075257276,B,B1
2261,7874150e5417056e09958f5f2de5b3579d9597f247a0a21937cad8213a46,41,393.5521690611445,B,B1
2262,7874150e5417056e09958f5f2de5b3579d9597f247a0a21937cad8213a46,42,393.1868479707976,B,B1
2263,7874150e5417056e09958f5f2de5b3579d9597f247a0a21937cad8213a46,43,393.3790804842939,B,B1
2264,7874150e5417056e09958f5f2de5b3579d9597f247a0a21937cad8213a46,44,393.0575805625203,B,B1
2265,7874150e5417056e09958f5f2de5b3579d9597f247a0a21937cad8213a46,45,393.1505651196558,B,B1
2266,7874150e5417056e09958f5f2de5b3579d9597f247a0a21937cad8213a46,46,394.4608516157087,B,B1
2267,7874150e5417056e09958f5f2de5b3579d9597f247a0a21937cad8213a46,47,393.2218347040181,B,B1
2268,7874150e5417056e09958f5f2de5b3579d9597f247a0a21937cad8213a46,48,393.5247865594764,B,B1
2269,7874150e5417056e09958f5f2de5b3579d9597f247a0a21937cad8213a46,49,394.0926787584071,B,B1
2309,e5d972f327da1033925d2f86154458e92fc395658f123390040b4f3b08ad,29,392.9822165533516,B,B1
2310,e5d972f327da1033925d2f86154458e92fc395658f123390040b4f3b08ad,30,392.6304863184231,B,B1
2311,e5d972f327da1033925d2f86154458e92fc395658f123390040b4f3b08ad,31,393.0470315882625,B,B1
2312,e5d972f327da1033925d2f86154458e92fc395658f123390040b4f3b08ad,32,432.7141073449617,B,B1
2313,e5d972f327da1033925d2f86154458e92fc395658f123390040b4f3b08ad,33,432.6477708347237,B,B1
2314,e5d972f327da1033925d2f86154458e92fc395658f123390040b4f3b08ad,34,432.45175699787865,B,B1
2315,e5d972f327da1033925d2f86154458e92fc395658f123390040b4f3b08ad,35,432.9421821251739,B,B1
2316,e5d972f327da1033925d2f86154458e92fc395658f123390040b4f3b08ad,36,432.40286021101474,B,B1
2317,e5d972f327da1033925d2f86154458e92fc395658f123390040b4f3b08ad,37,433.20445494575847,B,B1
2318,e5d972f327da1033925d2f86154458e92fc395658f123390040b4f3b08ad,38,393.12127298265153,B,B1
2319,e5d972f327da1033925d2f86154458e92fc395658f123390040b4f3b08ad,39,392.6122583476644,B,B1
2320,e5d972f327da1033925d2f86154458e92fc395658f123390040b4f3b08ad,40,392.54390995862576,B,B1
2321,e5d972f327da1033925d2f86154458e92fc395658f123390040b4f3b08ad,41,392.2148276292784,B,B1
2322,e5d972f327da1033925d2f86154458e92fc395658f123390040b4f3b08ad,42,392.30486759934354,B,B1
2323,e5d972f327da1033925d2f86154458e92fc395658f123390040b4f3b08ad,43,393.121333786645,B,B1
2324,e5d972f327da1033925d2f86154458e92fc395658f123390040b4f3b08ad,44,393.1212962319356,B,B1
2325,e5d972f327da1033925d2f86154458e92fc395658f123390040b4f3b08ad,45,393.497347184222,B,B1
2326,e5d972f327da1033925d2f86154458e92fc395658f123390040b4f3b08ad,46,393.3286408585112,B,B1
2327,e5d972f327da1033925d2f86154458e92fc395658f123390040b4f3b08ad,47,393.3652774749365,B,B1
2328,e5d972f327da1033925d2f86154458e92fc395658f123390040b4f3b08ad,48,392.78664869429264,B,B1
2329,e5d972f327da1033925d2f86154458e92fc395658f123390040b4f3b08ad,49,393.6745456207285,B,B1
2369,afa04bc806394f21a13e343d948ae97ec0d942fe2fb7a21223d5559e3a02,29,391.75837890173017,B,B1
2370,afa04bc806394f21a13e343d948ae97ec0d942fe2fb7a21223d5559e3a02,30,391.6072185495274,B,B1
2371,afa04bc806394f21a13e343d948ae97ec0d942fe2fb7a21223d5559e3a02,31,391.9175144810632,B,B1
2372,afa04bc806394f21a13e343d948ae97ec0d942fe2fb7a21223d5559e3a02,32,431.7721076716912,B,B1
2373,afa04bc806394f21a13e343d948ae97ec0d942fe2fb7a21223d5559e3a02,33,431.85791449326376,B,B1
2374,afa04bc806394f21a13e343d948ae97ec0d942fe2fb7a21223d5559e3a02,34,431.6339520242544,B,B1
2375,afa04bc806394f21a13e343d948ae97ec0d942fe2fb7a21223d5559e3a02,35,431.5490938855186,B,B1
2376,afa04bc806394f21a13e343d948ae97ec0d942fe2fb7a21223d5559e3a02,36,432.5173341425967,B,B1
2377,afa04bc806394f21a13e343d948ae97ec0d942fe2fb7a21223d5559e3a02,37,431.8765101868912,B,B1
2378,afa04bc806394f21a13e343d948ae97ec0d942fe2fb7a21223d5559e3a02,38,392.252671240285,B,B1
2379,afa04bc806394f21a13e343d948ae97ec0d942fe2fb7a21223d5559e3a02,39,392.0022583540904,B,B1
2380,afa04bc806394f21a13e343d948ae97ec0d942fe2fb7a21223d5559e3a02,40,391.4230907051909,B,B1
2381,afa04bc806394f21a13e343d948ae97ec0d942fe2fb7a21223d5559e3a02,41,391.4862821939199,B,B1
2382,afa04bc806394f21a13e343d948ae97ec0d942fe2fb7a21223d5559e3a02,42,392.4525864421148,B,B1
2383,afa04bc806394f21a13e343d948ae97ec0d942fe2fb7a21223d5559e3a02,43,391.51613412451707,B,B1
2384,afa04bc806394f21a13e343d948ae97ec0d942fe2fb7a21223d5559e3a02,44,392.4000364253519,B,B1
2385,afa04bc806394f21a13e343d948ae97ec0d942fe2fb7a21223d5559e3a02,45,391.53378328704105,B,B1
2386,afa04bc806394f21a13e343d948ae97ec0d942fe2fb7a21223d5559e3a02,46,392.4437882790267,B,B1
2387,afa04bc806394f21a13e343d948ae97ec0d942fe2fb7a21223d5559e3a02,47,392.5963676714447,B,B1
2388,afa04bc806394f21a13e343d948ae97ec0d942fe2fb7a21223d5559e3a02,48,391.8383661610826,B,B1
2389,afa04bc806394f21a13e343d948ae97ec0d942fe2fb7a21223d5559e3a02,49,392.43159882478375,B,B1
2429,f74715968ba5135783489ffb283c84fd5a43b7fc61a3fd5694856748b8b3,29,384.5893026836867,C,C1
2430,f74715968ba5135783489ffb283c84fd5a43b7fc61a3fd5694856748b8b3,30,384.3126493489278,C,C1
2431,f74715968ba5135783489ffb283c84fd5a43b7fc61a3fd5694856748b8b3,31,384.2624952414419,C,C1
2432,f74715968ba5135783489ffb283c84fd5a43b7fc61a3fd5694856748b8b3,32,424.2789979124847,C,C1
2433,f74715968ba5135783489ffb283c84fd5a43b7fc61a3fd5694856748b8b3,33,424.9891173633075,C,C1
2434,f74715968ba5135783489ffb283c84fd5a43b7fc61a3fd5694856748b8b3,34,425.0661554685928,C,C1
2435,f74715968ba5135783489ffb283c84fd5a43b7fc61a3fd5694856748b8b3,35,424.1283798223762,C,C1
2436,f74715968ba5135783489ffb283c84fd5a43b7fc61a3fd5694856748b8b3,36,424.17623504587664,C,C1
2437,f74715968ba5135783489ffb283c84fd5a43b7fc61a3fd5694856748b8b3,37,424.72113331917984,C,C1
