Unnamed: 0,worker_name,machine,start_time,end_time,machine_cpu_iowait,machine_cpu_kernel,machine_cpu_usr,machine_gpu,machine_load_1,machine_net_receive,machine_num_worker,machine_cpu,job_name,task_name,inst_id,gpu_name,cpu_usage,gpu_wrk_util,avg_mem,max_mem,avg_gpu_wrk_mem,max_gpu_wrk_mem,read,write,read_count,write_count,group_bin
1791663,110146da6d4f9a3ec8fc6d7569eaafac11f939fc6b1cb6463ecf5dc21452,f58182b80bd3f3f4e030790a,2130486,2131690,,,,,,,,,5129fd11ae3d7c56a8c3ce1c,tensorflow,3e912e1b58daca3869ebd72016d43661a02a74bab2d540d1b2e105599633,/dev/nvidia3,316.1386138613861,55.68627450980392,27.17742800245098,29.2119140625,4.3544921875,4.3544921875,1952732228.029412,4224219.44117647,22048.470588235294,13053.637254901963,C
1353573,8ed2372cf3020ac3d384e060306e270d313417c96465faeedc2028f2c5ff,a59d8e0c2812f0d866cd1c5a,2130488,2131857,,,,,,,,,afffceeba91a998163a191d0,tensorflow,ea63280d5210be15e7dd622471bf563a4c1579f5dd907a3b064179fe6174,/dev/nvidia5,302.0676691729323,52.75555555555553,27.62220052083333,29.796875,4.3544921875,4.3544921875,460433271.037037,921095.3333333336,5261.051851851852,3257.6296296296296,C
1050509,beb04f32bbdd8f2f83f6ab254fb9d67dce27c568f866736ad290d7d7d216,fac33985ac739cf02b7dc2df,2131235,2131301,,,,,,,,,cd2f0347f3cf2e0f4b61d7aa,tensorflow,7cf819b5f919ff1c4101f964b65f71318b96242c881423d0f5d448968a9a,/dev/nvidia5,49.8,0.0,0.61749267578125,0.927734375,0.0,0.0,198477862.88888893,275725451.3333333,33313.0,24880.777777777777,A
714740,7d8af132201cc15041110d56f0ed52fd28b9550cb24de8025fac376906be,6c0b21e54ca27fcf39568a9f,2131252,2131304,,,,,,,,,d23485c40038efa385f14ef4,PyTorchWorker,c5c216e5aeefa7009ddeb85bbb7fd0ca2a538f12addc36daeafcd35d662d,/dev/nvidia1,1754.333333333333,0.0,0.7756569602272727,1.0634765625,0.0,0.0,104337800.84615384,109428851.23076925,16036.615384615385,6753.384615384615,D
1749909,b6ad0062ed4f56567a76d24084c6cdd70f8dbeeab1eb3af8a09fab9a28d2,10ca4b2a89c8b29a6accae43,2131257,2131342,,,,,,,,,696abc525293564cec0df765,tensorflow,8c1bd26acb80d4c1e90905336d4186f42de43b524e88de1de4300eb9dcfe,/dev/nvidia3,26.52941176470589,0.0,1.513363486842105,2.146484375,0.113720703125,0.1337890625,32383537.28571429,31535873.47619048,5886.666666666668,2107.7619047619046,A
1815541,a6bab1e90db921692866c9fd08f4ee08f5429d98ba117d7d462ede653288,648b64346d50d1ac0eb46134,2131257,2131332,,,,,,,,,e24bed2433472c608c783954,tensorflow,9012e2f9ecc0a2594d2adc63a64a6b03ba1152113926f01b831236db5e8f,/dev/nvidia3,28.2,0.0,1.8191061580882355,2.1416015625,0.1114908854166666,0.1337890625,38438722.7368421,46109595.42105264,5548.842105263158,2927.263157894737,A
714689,1a7079e5464e1226615b4ef69a6564e4887013155f7d08f56b20f790fe7f,6c0b21e54ca27fcf39568a9f,2131312,2131363,,,,,,,,,0895debe8afe78ced7b5c4c0,worker,47faf35a377bcf1ce8e36d3534c674e9bece0664000a674b8d1a1fa2c52b,/dev/nvidia1,52.09090909090909,0.0,0.4401041666666667,1.1435546875,0.1135817307692307,0.1845703125,24472015.57142857,7201226.142857143,6368.571428571428,1531.5714285714291,A
709190,ef69fe57731666cde794c0f6826770346c04cca85cf73c3959de3d76556c,ed9c6214dca2397f01af40ea,2131447,2131468,,,,,,,,,5107da1fbb409656713e7c14,tensorflow,9ec1b0a9a7b65af61c25ba681bac232c03746b94df84c5f50bbff76fc438,/dev/nvidia0,81.0,0.0,0.1142578125,0.2705078125,0.0,0.0,29017270.75,10187222.25,7699.625,1209.875,B
587505,e7aaad76d53d248e926e023e2fe9014c98db22e97bdcce7835b42309308c,14b2923a689fbdaacd311ec5,2131607,2132242,,,,,,,,,52b0993c9049d985875b7ba0,tensorflow,3ae6c40356aa22e741241e4733fc7ffd9397e2083c5990f4b08200144b22,/dev/nvidia0,98.53488372093024,0.0,0.6552358774038461,0.6796875,0.0,0.0,5931485.871212121,5319525.537878788,1056.9924242424242,459.5757575757576,B
2005094,c775c9432727e14ba9290c5312645776e034823a450d5faac9ead4784860,8c0a3b366aef8f623ad7be51,2131678,2131712,,,,,,,,,cc41c63736d234aa9654206e,tensorflow,32ef7f701783ab7793ded2e6274d236c9217b6812cb178b9c913f9196fd0,/dev/nvidia7,52.0,0.4545454545454545,0.6340060763888888,1.3740234375,0.4885475852272727,0.8017578125,81304563.0909091,87819745.72727273,12840.909090909092,5535.545454545455,A
1255988,5ef1319c2dfc070b436c2722867e213954602d9cf94a92d4dabb192794cd,6af10b43a0a111dc1443e5db,2131696,2131739,,,,,,,,,413851b3ffd1c7776eea7514,worker,c7caf170d8f5ff9b27066675a2a2442a4db3ac04f9d1e7c97d7e3b17481a,/dev/nvidia6,66.1111111111111,0.0,0.461328125,1.4794921875,0.1091974431818181,0.2001953125,29307722.25,7392863.166666668,8451.583333333334,900.6666666666665,A
1685661,c6936186330509033fc48ab560cf749fc4f11eaccd81637061a1cd5efaf7,5a87a6f2b4a241cee2ea557f,2131696,2131790,,,,,,,,,beb8b45af41070f00db78134,tensorflow,1910f5b7e0f34a4e451d9f4ceb6e24d69019073891c996264aa362823444,/dev/nvidia5,94.6842105263158,0.0,0.6583891369047619,0.787109375,0.0,0.0,36002495.52173913,33203819.91304348,5373.304347826087,2086.608695652174,B
1911781,05c54ce19d9efc628b099c83378a166ff5e835e6e2d01bf15408b3c45dca,bcbdc8d0153f492b26416fca,2131704,2131709,,,,,,,,,544926a5565a3f40ac274f50,PyTorchWorker,cacc483ae7095354ccc707ff74242e7dc96018481ae57e58534bcd6cc324,/dev/nvidia0,97.0,0.0,0.23681640625,0.4638671875,0.0,0.0,94297282.2,133879074.6,9338.6,8011.6,B
714652,008cd11ad3960eb177487fe6f4399bcb7ba52c56716cb0b1272b5c53edb6,6c0b21e54ca27fcf39568a9f,2131735,2131797,,,,,,,,,737c25e6441b3cd7dbea75ef,tensorflow,3d237bd085e0e7e93455039331ee6bd05832cfa4e8c8d24125c743be9d60,/dev/nvidia1,46.23076923076921,0.0,0.6914760044642858,1.439453125,0.3988037109375,0.7509765625,20802211.6875,5367962.375,5516.9375,611.9375,A
714653,c23db0055dd7bf0edf49dc22d66e8098defc76f5c24efeb8b162ec85786f,6c0b21e54ca27fcf39568a9f,2131832,2131923,,,,,,,,,7f010f456d7ec7396c2f819e,tensorflow,cda28ac35c9562ecfb471765a299f6cb47c618941b22588e9fe8245a887f,/dev/nvidia1,43.368421052631575,2.1904761904761907,1.115673828125,1.8134765625,0.6203497023809523,1.2841796875,15144093.909090908,3915439.363636364,4088.5,517.4545454545455,A
1766751,88023c58beaddea48f286e6d5240842f217a65d07ea9b86303384d4344bd,081398694cba03a36ebd1280,2131836,2131848,,,,,,,,,b42ca0c53ee2a26133d5ddb9,tensorflow,c8ebb87f0fed7136b434b3c917c0c387c84009fa6d983742acebeb491605,/dev/nvidia3,72.66666666666667,0.0,0.0764973958333333,0.1796875,0.0,0.0,11499549.5,8788573.0,3492.5,747.5,B
1765755,062d11739c46467bf14f75627d6371168e5914ec9ac3a359a798693eda06,081398694cba03a36ebd1280,2131866,2133117,,,,,,,,,9f70bc520b0de946febb0d49,tensorflow,e6ffaa9c0aa3a9d8fa15c2542c5bba4b331a9e7da87710a5290c791fafa0,/dev/nvidia3,84.714859437751,65.6111111111111,3.75128781748008,4.8291015625,7.142535497271825,8.3916015625,7086763.798418973,8857946.656126482,1281.201581027668,767.7470355731225,B
1395255,c1b8372a079b9defa897d009a82c24ddbcdd7ee77bd6740ca5ed0fc36d70,4516925ff6b7b5c6e8a5e6da,2131888,2134406,,,,,,,,,cf875b51aeaf391c15d417ce,tensorflow,3b6cf06c1d00fe704f946b6f1546e1dc7794c289ce1e424acf8ed701aa62,/dev/nvidia2,86.29224652087477,68.6059405940594,3.714290686881189,4.587890625,7.340917001856437,8.3916015625,3216841.230769232,3412576.461538461,813.1834319526628,370.95660749506897,B
1812852,76799df465bc5fc8e4b6ce9dc2d09cdd5fdd81b4c734caf2a55cb4e7ee72,648b64346d50d1ac0eb46134,2131889,2133421,,,,,,,,,1a8882a53d7186eb0a41bad2,tensorflow,7874150e5417056e09958f5f2de5b3579d9597f247a0a21937cad8213a46,/dev/nvidia3,87.74918566775244,62.367741935483856,3.606183845766129,4.5234375,7.104501638104839,8.3916015625,5538203.009646302,5673411.813504824,1483.829581993569,697.0160771704179,B
1024733,83f55f67ff5dcae8b3ab7cde1089f6464cf3d6fa70ffe30f2c9df5f7eef8,44cc001cf271712690a49b79,2131895,2131908,,,,,,,,,23195085e28fc6a756b4c72c,tensorflow,be6341ca7ba7eaedf140027dec3a2e66c550fc97d2e4c460a230c2acca87,/dev/nvidia1,70.66666666666667,0.0,0.2272135416666666,0.310546875,0.0,0.0,42648928.66666666,54929738.0,5159.5,3272.333333333333,B
640488,1f3700f024fd6624387e6cf078182c2b1206f5bf6742bbfe0b916fb51924,ef3e9da0d13cc7f9485e6e47,2131900,2131913,,,,,,,,,f56c667e776ac87b43ff2ef4,tensorflow,dbf6aef883f9a74a8ef7f4f0d36649fc194abaf1c927db0dd9b64ab295e2,/dev/nvidia0,27.6,0.0,0.19765625,0.3173828125,0.0,0.0,81607836.71428572,94535148.0,11413.0,239370.0,A
1668580,a3242268a1e86441a4cf08ae3acc484581f726011b9f4e433b006524b008,23f9009b1921a83b27fbca6a,2131907,2131930,,,,,,,,,a5ca7a2c2823db004996eeb0,tensorflow,5a31d4db3e49aef5004403a695237d1a98f935a63083f47fbe5855bb7cb5,/dev/nvidia7,42.0,0.0,0.3267299107142857,0.5615234375,0.0,0.0,81757567.66666667,75336831.44444445,12033.333333333336,4579.222222222223,A
1155233,ac7b0f2b6fc02c05e7446cb7e5862101167ceee0a2413df76e79811f953f,17cddff5b1a3c961b9b66f7b,2131946,2132261,,,,,,,,,d90b32b964f3a63b566dc624,tensorflow,33222b9b1365a9dab183992a62c356edad58b8dbccdebd9846ca5123879b,/dev/nvidia0,81.50793650793649,0.0,1.3395282451923076,1.5341796875,0.0,0.0,60136335.89552239,1412359.3880597015,19302.79104477612,1103.4029850746272,B
1276386,e577044a0ce3e108d9f7f32c7d50544edd83c3f5f8489bd581ba71477bef,993d901af707fd2afdf261c7,2131985,2132220,,,,,,,,,af1ad9c1337381b89f11b0d1,worker,09286379263c4e8620ec8a0e0d9ef62389281fccf862573594a0f498e862,/dev/nvidia3,159.75,0.1363636363636363,2.118698846726191,6.240234375,0.5748180042613636,2.3427734375,127192514.5,23833603.931818184,10008.34090909091,6928.272727272727,C
1436520,5e3288ba8a5312d533ac18654a38787668a1da5bdfeb68d02970b6f50a77,e34a6b601d688805698e972e,2131985,2132231,,,,,,,,,af1ad9c1337381b89f11b0d1,worker,09286379263c4e8620ec8a0e0d9ef62389281fccf862573594a0f498e862,/dev/nvidia6,152.69387755102042,1.5769230769230769,1.830078125,6.5,0.455810546875,2.3427734375,108297302.35849056,19271188.05660377,8497.075471698114,5968.830188679246,C
1650078,2eab2d044c1956a77e07bfcee83dd8d79721d7e9f7da18abca4c344a805d,f73be08e1e36f6a0de75bf5b,2131986,2132225,,,,,,,,,af1ad9c1337381b89f11b0d1,worker,09286379263c4e8620ec8a0e0d9ef62389281fccf862573594a0f498e862,/dev/nvidia1,159.31914893617022,1.8823529411764703,2.1549346301020407,6.4873046875,0.4212431066176471,2.3427734375,60347739.01960784,17102180.843137253,4468.803921568628,3579.254901960784,C
