,worker_name,machine,start_time,end_time,machine_cpu_iowait,machine_cpu_kernel,machine_cpu_usr,machine_gpu,machine_load_1,machine_net_receive,machine_num_worker,machine_cpu,job_name,task_name,inst_id,gpu_name,cpu_usage,gpu_wrk_util,avg_mem,max_mem,avg_gpu_wrk_mem,max_gpu_wrk_mem,read,write,read_count,write_count
701506,779c0de554a509e62151f2e59ae89844cad9c350d58c6d034a7ecf5ce4c3,c6ac3255c0faa5ae149a0205,2134266,2135022,,,,,,,,,0fddb1c7a79a861451499e9c,worker,70f347c8f45ef270b3c72367fc09545b94bf5607d65f800355b00a6437ff,/dev/nvidia1,99.39735099337749,45.13636363636363,1.7707375919117647,1.927734375,1.1603147828733766,1.2646484375,3090387.1612903224,626928.2709677421,785.9548387096775,194.47741935483867
701507,1adb432eb208f7c29dfee9d3a3af09175e5064fff6473d012fb97e5f43d3,c6ac3255c0faa5ae149a0205,2135039,2136400,,,,,,,,,6238e64dbee4e5ec778120b9,worker,170e0f5be395841ed32c0f24e47fd6fb12d20cad25924a0397b10a79ab4e,/dev/nvidia1,690.1941391941392,2.0072463768115942,2.546086647727273,3.1474609375,0.2521831125452898,0.2568359375,1315380555.2274368,4356892.321299639,22484.231046931407,7678.407942238266
701621,4cc9362fc13cac0a0a1929d2a46cc6fd57d83c5d261f87713d21114bdfa7,c6ac3255c0faa5ae149a0205,2133679,2133715,,,,,,,,,e7aeb5917da3d489dc85e241,worker,6f5fb311ec09fec88b81fb36b22f46feee42c8b250a78f399adecf8e0a04,/dev/nvidia1,64.57142857142857,0.0,0.5462239583333334,1.0146484375,0.100368923611111,0.1806640625,55510407.27272727,61206008.72727273,7651.363636363636,3691.4545454545455
703191,a456473a5f9dc77d5bea4be4b463bc7f7748a718bac3170007db712b584d,fd25f5c53f05a331a5bf4e28,2135133,2135374,,,,,,,,,8db35235ca25d9a2f2c0d726,tensorflow,24b18629df1f02ff6fc36a57d856795c3aa366aa282481d2db22c189aa58,/dev/nvidia0,326.3191489361702,20.4,4.763412786989796,9.44140625,0.71509765625,0.7607421875,102416253.70588236,1874554.333333333,2342.450980392157,731.4117647058823
703192,6b1a603d62bda5e70806e3aaf3fc4f4959bd0f762eece72ee06b28693a28,fd25f5c53f05a331a5bf4e28,2135133,2135445,,,,,,,,,c29b5292c8401ee67a6eacb9,tensorflow,d41bcd2f3ce9bb2e2b7e420315204b6cacf08b5f2c89b61dfadc9223ae06,/dev/nvidia1,443.8360655737705,18.75,4.938678075396825,9.92578125,0.7250823974609375,0.7607421875,499012689.49230766,2227893.907692308,8947.953846153847,3154.384615384615
707725,dbaa15e6a523f8355345d3fd93e322216f0e639480881aa09eb49624ec61,0bf89279a1e3625d5c924358,2132649,2132903,,,,,,,,,dc699b0cf856485f9e819a0a,worker,5c75dfce738617389c390d14380ca9ecd3e93cbcdc605a3eb514200e417e,/dev/nvidia0,81.25490196078431,0.0,1.305221845518868,4.9443359375,0.0911888266509433,0.0986328125,55809109.45454545,12171948.727272728,3472.5636363636363,1308.5090909090911
709190,ef69fe57731666cde794c0f6826770346c04cca85cf73c3959de3d76556c,ed9c6214dca2397f01af40ea,2131447,2131468,,,,,,,,,5107da1fbb409656713e7c14,tensorflow,9ec1b0a9a7b65af61c25ba681bac232c03746b94df84c5f50bbff76fc438,/dev/nvidia0,81.0,0.0,0.1142578125,0.2705078125,0.0,0.0,29017270.75,10187222.25,7699.625,1209.875
709194,e864f88b599197d488ee02fd00fff162f2d348743dc99357e5d419715a76,ed9c6214dca2397f01af40ea,2131618,2131729,,,,,,,,,5e3be7f7e4ff9aa3452a761d,tensorflow,5f1a504448be5ab803a45e71bf319637ed7d0414ce49fb2a117eccef7d3c,/dev/nvidia0,75.16,25.0,0.9582421875,1.5,0.4804296875,0.7509765625,12763132.407407409,3196154.4074074067,3479.111111111112,413.3703703703704
709195,da028af7284dd279bc4c58dd5a28cf048b5f1ffb049a0a9639ff2e483b5f,ed9c6214dca2397f01af40ea,2132150,2132201,,,,,,,,,4846c17466dd9ec35ba515af,tensorflow,b7fe515cb6107b1f2a81a6d7c4c9f63dafa3b1d4f4e68b2202a574134ea0,/dev/nvidia0,55.0,2.769230769230769,0.723876953125,1.435546875,0.4698768028846154,0.7666015625,23765950.85714286,6136141.571428573,6292.214285714284,692.2857142857142
709196,4db194289c70a05bcf9e9e3daae2b592f8f3cb24ae6289d9b8a1f9bfa533,ed9c6214dca2397f01af40ea,2132222,2132284,,,,,,,,,bad040bd74d3c3882d5789ac,tensorflow,a122717278c3ae611973102f7e7fd8d802defd168894cdc4dd8fb6173ae2,/dev/nvidia0,57.27272727272727,0.0714285714285714,1.0899939903846154,1.453125,0.4021344866071429,0.7509765625,13393155.0,5504632.133333334,3654.266666666667,559.4666666666667
709208,cda81a1bb5ed68deefe81f35476b410b956c69fdac0ba467de355fea6154,ed9c6214dca2397f01af40ea,2131793,2132136,,,,,,,,,225bf0836ead07fc6f5a5d19,tensorflow,b52ff38b058ccacb2d9bef548e073c3e7cc9305dec6f8fc277ed9a1c1397,/dev/nvidia0,118.02898550724638,56.140845070422536,2.5456612723214285,3.0009765625,5.092429577464789,5.6494140625,13107191.027777778,1663592.4722222222,1696.916666666667,535.0
709291,3640040fc207f9c5093e5f23b673116bdee6aac284fe882a2d5129435797,ed9c6214dca2397f01af40ea,2129307,2131207,,,,,,,,,331080182a93752f2d0202ad,worker,371dd288aa3a759e545cc32f0e1014a78ad3e7347211c5f3b16b5bf79efe,/dev/nvidia1,383.4,5.666666666666668,1.12890625,1.619140625,0.2158203125,0.2158203125,86474334.16666667,117554.0,1558.833333333333,779.3333333333335
710843,e965b57a3261cdf6b0ab0b41170310b8d5d119e3fc322ea3072f0acfb467,40279ff88ba14a2a62df2602,2136147,2136173,,,,,,,,,48ed951bd1dc2b1fb7e308c7,worker,2b18ea9e1ce9ef2bdab212cedf1aa4df017ef6300a960538dfacbcb41350,/dev/nvidia0,31.25,0.0,0.282470703125,0.5087890625,0.0,0.0,57154370.1,66269830.4,8044.2,4610.4
710916,32148232a76804ca2aa46dc75f535bc4d83d35ee5068f83a29059ad1f922,40279ff88ba14a2a62df2602,2133474,2133546,,,,,,,,,d1b6e1dbe85caf3292ef5109,worker,5372a617cf84e7c55b7d2118f622d08b4f9d7a9524296f4493270d9e0a79,/dev/nvidia1,137.4,21.176470588235293,0.82476806640625,1.25390625,0.1552159926470588,0.2158203125,36539288.0,43340537.16666666,4944.277777777777,2847.888888888889
710917,2ad5733c74b8cf952321f15aabd17c96760f651a2117809a4e12e2d6f0e3,40279ff88ba14a2a62df2602,2133630,2133693,,,,,,,,,e81d3a2a245b1e15ba9455a2,worker,78e387b2cc62d6707927f9bd7fe3aadce0a4d24498e5d7515b4d821de2f2,/dev/nvidia1,68.78571428571429,0.0,0.6979817708333332,1.236328125,0.2117919921875,0.3388671875,50990422.88235294,53018346.82352942,7409.117647058823,4125.176470588235
710918,57a4c25e660360850492c89aa8794cd7f7ce40d2786332ef5281edb8cae4,40279ff88ba14a2a62df2602,2135021,2136379,,,,,,,,,c7224cd13e638fccc77a0b07,worker,c82486e2b64857019e84031204f1129753a86a582bae977ec7296f82f267,/dev/nvidia1,543.3345588235294,2.44,2.235982407618613,2.8505859375,0.2491512784090909,0.2509765625,307102320.0036232,5467817.3369565215,6190.695652173914,2171.942028985507
710919,9037b04622600798e0f1bcff2bbc5772665fd31c6b1777846bf334be10b3,40279ff88ba14a2a62df2602,2135497,2136069,,,,,,,,,3b8a1c4c188ac7d87d650f5b,worker,51ab893599273134a7095d01c1095a35b728d676cbb853ce9ff6ceb8f361,/dev/nvidia0,98.28205128205128,49.72881355932204,1.7137430481991522,1.896484375,1.1481230137711864,1.2509765625,3855399.2,804996.85,935.425,220.4833333333333
711089,d6613edb4b4768a4a3053e826b2db0f0f4204bbb863af758c6d9031808e8,40279ff88ba14a2a62df2602,2133373,2133424,,,,,,,,,a226d1018670390c3a7014b1,worker,cb1591f47364ac1dca4c0e5b3978a1e44a7ae443c95cefcb29e430b25a7b,/dev/nvidia1,56.22222222222222,4.416666666666667,0.4523259943181818,1.0048828125,0.1200358072916666,0.2158203125,56713319.92307692,52504386.53846154,9014.307692307691,3257.384615384615
711090,665ace9e5cd79c669f3fe69e31c4979e31d355503a3f760c4f4f95f042b1,40279ff88ba14a2a62df2602,2134521,2134560,,,,,,,,,5e0ae3158639be27037fc8a0,worker,b3345ae8b4027b813ac761cbb061c94dad432b26a232a844a8402b36185d,/dev/nvidia1,52.0,0.8181818181818182,0.39775390625,0.94921875,0.0498046875,0.1826171875,61399574.58333334,56247741.0,9693.0,3471.666666666666
711091,21f92849f303045dacfbe1a01c938415d6165f6ea0f9c4cdb3e6aa8d98ae,40279ff88ba14a2a62df2602,2134855,2134900,,,,,,,,,70d083971fb7e26cb5fe8058,worker,0f6163a63484ab2eb6e8383dfcc70a7a8aac9973ef7ff8a20e65d34461be,/dev/nvidia1,48.36363636363637,0.0,0.5515802556818182,1.2001953125,0.1065266927083333,0.1826171875,56818915.61538462,53086343.07692308,9090.846153846154,3285.1538461538453
712684,bacc8f8a71a1896d269c38a7c4c5f501add92b1525ecd7a22ccc25f7b4bb,ba69dc2c09b07aefac5cf1d8,2129318,2136341,,,,,,,,,c244337e4777e8e31e3bd890,worker,1f83818f72a7b8bdbe23f997739d86bca0f5f235c8fa9cb90935bc99f7b7,/dev/nvidia1,313.368574199806,8.133591481122942,2.1922013023354308,2.310546875,0.4638671875,0.4638671875,220555680.2526621,917619.027105518,3510.260406582769,1803.1636011616647
714652,008cd11ad3960eb177487fe6f4399bcb7ba52c56716cb0b1272b5c53edb6,6c0b21e54ca27fcf39568a9f,2131735,2131797,,,,,,,,,737c25e6441b3cd7dbea75ef,tensorflow,3d237bd085e0e7e93455039331ee6bd05832cfa4e8c8d24125c743be9d60,/dev/nvidia1,46.23076923076921,0.0,0.6914760044642858,1.439453125,0.3988037109375,0.7509765625,20802211.6875,5367962.375,5516.9375,611.9375
714653,c23db0055dd7bf0edf49dc22d66e8098defc76f5c24efeb8b162ec85786f,6c0b21e54ca27fcf39568a9f,2131832,2131923,,,,,,,,,7f010f456d7ec7396c2f819e,tensorflow,cda28ac35c9562ecfb471765a299f6cb47c618941b22588e9fe8245a887f,/dev/nvidia1,43.368421052631575,2.1904761904761907,1.115673828125,1.8134765625,0.6203497023809523,1.2841796875,15144093.909090908,3915439.363636364,4088.5,517.4545454545455
714654,a329a84d316b55beb61d60e220ba28d7e666d871fab6a5086a608664e5bf,6c0b21e54ca27fcf39568a9f,2131929,2131990,,,,,,,,,0adadc3f47c430cfb293b93c,tensorflow,d7ef6e42d0a1f757537575fbde67b4283759ebb0d7fb540e96597c7fc670,/dev/nvidia1,85.76923076923076,0.0,0.771875,1.455078125,0.4083984375,0.7685546875,19578362.411764707,5055923.823529412,5214.058823529413,598.3529411764706
714655,32e966732b05aee5f852e620789764682810624e02bb1c702d65a7621cf1,6c0b21e54ca27fcf39568a9f,2135541,2135722,,,,,,,,,ae977a75d5e440cb0aa59066,tensorflow,727d133e41b027df40898f78d74a3d2dbb8590bd0b8f55204a1cddca426c,/dev/nvidia1,70.94285714285714,37.94736842105263,1.0946209881756757,1.513671875,0.5368266858552632,0.7861328125,8874883.17948718,2218249.8205128205,2564.6666666666665,315.5128205128205
714660,13d92035132db6997d242b673c2342838b46da8ab26ae99d89dadb191998,6c0b21e54ca27fcf39568a9f,2132002,2133462,,,,,,,,,39d1567cc7b572136873fd01,tensorflow,e5d8a2772fe37c2025f057b888f8100b749214c6a27780f73bbb16e56cb2,/dev/nvidia1,104.49484536082474,32.6530612244898,1.9329571512372017,2.259765625,1.9353841145833333,2.2490234375,15811157.19661017,1217197.013559322,862.2305084745763,277.6813559322034
714689,1a7079e5464e1226615b4ef69a6564e4887013155f7d08f56b20f790fe7f,6c0b21e54ca27fcf39568a9f,2131312,2131363,,,,,,,,,0895debe8afe78ced7b5c4c0,worker,47faf35a377bcf1ce8e36d3534c674e9bece0664000a674b8d1a1fa2c52b,/dev/nvidia1,52.09090909090909,0.0,0.4401041666666667,1.1435546875,0.1135817307692307,0.1845703125,24472015.57142857,7201226.142857143,6368.571428571428,1531.5714285714291
714740,7d8af132201cc15041110d56f0ed52fd28b9550cb24de8025fac376906be,6c0b21e54ca27fcf39568a9f,2131252,2131304,,,,,,,,,d23485c40038efa385f14ef4,PyTorchWorker,c5c216e5aeefa7009ddeb85bbb7fd0ca2a538f12addc36daeafcd35d662d,/dev/nvidia1,1754.333333333333,0.0,0.7756569602272727,1.0634765625,0.0,0.0,104337800.84615384,109428851.23076925,16036.615384615385,6753.384615384615
714770,065cacbb27973d3a9aa71e653f9ddcda99834deca5f1d23a30baa1a36355,6c0b21e54ca27fcf39568a9f,2134232,2135065,,,,,,,,,3f6707d21ef5cf003dfe4a57,worker,2876cca7c4ef05365f532dd4027443b3d86f94d4bcc34912a09746ab4239,/dev/nvidia1,99.97604790419165,46.56804733727811,1.804478236607143,1.951171875,1.188170303254438,1.2685546875,1608659.041176471,538168.7529411765,468.04705882352937,141.88823529411764
714771,5b735da2eabf932bcaa66234b0ac14bda1408df3297ac2b9659679b35ba6,6c0b21e54ca27fcf39568a9f,2135076,2135509,,,,,,,,,947480d388235d05e8585475,tensorflow,fffd657d7824f350cd57d1ffb88329f8417936eea2a7e244d7721f6934e6,/dev/nvidia1,455.6091954022989,19.75,7.8424627130681825,10.0849609375,0.7261629971590909,0.7607421875,472551880.8111112,1814785.1888888888,8704.9,3014.088888888889
714773,a3e03c2d1bba92801ced9fb463eeaedc0c2b1ecf45687e000f9e63e1699c,6c0b21e54ca27fcf39568a9f,2135737,2136391,,,,,,,,,0639308596a8472030adbac5,worker,7cccad6ab5ab9d254ea7424bfc1cc5eaadabfea29ec613f5139da2d59862,/dev/nvidia1,98.87022900763355,43.30597014925373,1.720703125,1.896484375,1.1579189015858211,1.2587890625,3823595.014814815,659111.6222222223,971.8,209.5555555555556
714962,9b431c8fcef310f72404b17c6b5b9d221c1d5ab0a668c0bd9ff731e31823,6c0b21e54ca27fcf39568a9f,2133680,2133713,,,,,,,,,e7aeb5917da3d489dc85e241,worker,6f5fb311ec09fec88b81fb36b22f46feee42c8b250a78f399adecf8e0a04,/dev/nvidia1,50.3,0.0,0.42333984375,1.0029296875,0.1095703125,0.1826171875,50885400.08333334,56107038.33333334,7048.75,3403.25
718745,4fba04f24328b4ceb5f7534d1bbcf819dc70dee0b621c8430473c82a9678,5d8aae1063fcb6bccf401b36,2136255,2136418,,,,,,,,,832438dc57819bedd65a3762,tensorflow,6d92773dc38da7643780b5abed7aaf1b789a5aac325d0184aa838f712b08,/dev/nvidia1,163.4848484848485,13.138888888888893,1.8885044642857145,4.515625,0.4812282986111111,0.578125,19843997.21621621,18573194.56756757,3174.135135135135,1222.054054054054
719516,e2be1197b2b1cd227fc140af06ec8c7a87a64e053c1f34819d15a6e5f87e,c359d2ed94bad5f046bb57cb,2136257,2136329,,,,,,,,,a459cfa1c377c4a22b045a8a,worker,c5fd607e6e0a8790d6859710a7d277e32ee6f23d90446040c789a95c67ce,/dev/nvidia1,78.07142857142857,37.125,1.3560791015625,3.193359375,2.1251220703125,5.5439453125,104998508.88888893,137915887.66666666,15465.722222222224,12374.277777777776
721009,aeaae2bab2e43a80ed2c8a73c1936ef2a2d80603c850fad99b42540b6217,bd1aca1d83c79643a177a7c4,2136146,2136174,,,,,,,,,48ed951bd1dc2b1fb7e308c7,worker,2b18ea9e1ce9ef2bdab212cedf1aa4df017ef6300a960538dfacbcb41350,/dev/nvidia1,51.6,0.0,0.3543526785714285,0.533203125,0.0,0.0,63490580.44444445,73213551.33333333,8919.555555555555,5064.88888888889
722702,7fbaa30c81ed6335f7abb0167c96f3097d4d4b8af12ddeb0c6a7d8b31615,028bf6d530e469f31ec10ee6,2134154,2134215,,,,,,,,,9783cadf152e3add830a1468,tensorflow,474f5cec3f98786aba9f9fa6fb62bf7fc2a08e4860986767e161a2a19878,/dev/nvidia1,44.615384615384606,0.0,0.7458844866071428,1.4609375,0.4502604166666666,0.7509765625,20801109.25,5371214.25,5518.875,627.875
722794,587682efc967feeef77aff1ed553c44286682aeb69d59f1a74a05d254a83,028bf6d530e469f31ec10ee6,2134229,2134262,,,,,,,,,4bcced83c876be1a3da005f2,worker,d42359efdbae2247a18bbaabd01f1805acc279488dcd7d4eec827f62480b,/dev/nvidia0,56.9,0.0,0.46826171875,1.1982421875,0.0591796875,0.0986328125,50790275.66666666,60792954.58333334,7400.25,4277.166666666667
722795,c3c4def0ab4a17b70e26d2d49b6a014be91a086ba7e80f1b83901df65e0b,028bf6d530e469f31ec10ee6,2134232,2135074,,,,,,,,,3f6707d21ef5cf003dfe4a57,worker,2876cca7c4ef05365f532dd4027443b3d86f94d4bcc34912a09746ab4239,/dev/nvidia1,101.35329341317366,48.96470588235293,1.830078125,1.947265625,1.1795323988970587,1.2587890625,1585827.888888889,508955.3742690058,457.374269005848,137.95906432748538
722796,1072293f5efc9ae015ece841e10db7490162a2ee177711fcb3d2930cb87d,028bf6d530e469f31ec10ee6,2134267,2135062,,,,,,,,,0fddb1c7a79a861451499e9c,worker,70f347c8f45ef270b3c72367fc09545b94bf5607d65f800355b00a6437ff,/dev/nvidia0,99.7391304347826,43.987730061349694,1.7892975983796295,1.9267578125,1.1557347584355828,1.2509765625,2113238.5,570369.2134146341,606.2743902439023,146.34146341463415
722797,23d4ba59942900022d87abc6f4ec0196457ad75b2e1cfac8003cfb8001c9,028bf6d530e469f31ec10ee6,2135080,2135494,,,,,,,,,40f05bed7232af4ac9072215,tensorflow,2cae10ede3f9a98f876dc22d67a5579845045f1bae62914e3494ad25d6f7,/dev/nvidia1,446.6585365853659,18.576470588235296,7.909400576636906,10.28125,0.7188304227941178,0.7607421875,221502817.56976745,1385289.779069767,4473.790697674419,1495.8837209302326
722964,667e3a60f2b4724b0c8e6f4bd844a15730605ca9b47bc38d07c08c8122f7,028bf6d530e469f31ec10ee6,2134119,2134161,,,,,,,,,8032b40894608ef77eec1c67,worker,2748f22c5f4b900fbfb846848d94f9c856654460e8292cb481d270e29728,/dev/nvidia0,49.88888888888889,0.0,0.3790838068181818,0.96484375,0.0821200284090909,0.1806640625,56661468.07692308,51917427.07692308,8907.23076923077,3208.1538461538453
726570,c5196c2c335526464f6d64e2908bb4b79e1aba596bbea8c41223f2d7e5d2,15039551336347a7df6db1e9,2132061,2132112,,,,,,,,,29ebed4da4e174b7394876e7,tensorflow,8bd524847a45575506a9520fccf865677f45a391b63e428299d095f4d23e,/dev/nvidia0,54.54545454545455,0.0,0.635986328125,1.4287109375,0.4827223557692309,0.7509765625,23775895.14285714,6134002.428571427,6299.357142857143,670.2857142857142
726576,89f7cb2e32ecd3d4e17dea46cb3a1e017cb56c20e84fac60ac3d572ea461,15039551336347a7df6db1e9,2132172,2132193,,,,,,,,,4300d02cf55e1c61bc39332f,tensorflow,972880506ffbb67a3dd7180f59a11e0a2f26ec341df72d6fa4c8b8868fec,/dev/nvidia0,29.0,0.0,0.1162109375,0.3388671875,0.0,0.0,31963584.875,13357956.125,8055.625,1331.875
728866,5beda8e6fd22ca848b94119a0dfdf6e9090bb3f34ce781d2849890ef28f9,87077c2648c3a1814ce34edd,2135341,2136166,,,,,,,,,e974430d1acdd5cf33eb4dac,tensorflow,d2b1627adc0e9063e629eecaf28fba88a4c719e0d649b35091ea954908a5,/dev/nvidia1,61.21818181818182,73.96407185628742,2.608963196536145,3.1298828125,3.783483813622755,4.2626953125,1628622.083333333,508780.5297619047,587.702380952381,119.51190476190476
728867,1a46bc09e0160b1155dea4d454a56cf48c0c282f9edd9f6096191704c59c,87077c2648c3a1814ce34edd,2136210,2136241,,,,,,,,,8870c50dcf69b6c4e1498a68,tensorflow,22f8b7692a951f25e4518a3329506646ac58172110930204dc78c05650cb,/dev/nvidia1,49.16666666666666,1.1111111111111112,0.5177001953125,1.419921875,0.3857421875,0.6943359375,33050394.5,8583203.0,8652.8,1112.0
728970,243d3060f3871c48e5e37b18491acbf175fbf96361ff402b6399c7bbc49c,87077c2648c3a1814ce34edd,2134232,2135087,,,,,,,,,3f6707d21ef5cf003dfe4a57,worker,2876cca7c4ef05365f532dd4027443b3d86f94d4bcc34912a09746ab4239,/dev/nvidia1,99.24561403508773,47.306358381502896,1.807742096656977,1.9609375,1.171434700144509,1.2509765625,2771534.0057471264,584642.408045977,736.8333333333335,189.5977011494253
728971,de1a14e0cc0cb19150f16ab4aa426b82512b57f34aa5bb21527e81b5aaff,87077c2648c3a1814ce34edd,2135098,2135319,,,,,,,,,611f626b58143acb5619d1f1,tensorflow,5cefab7a27572f4d408631fd4e29da64e210325dcb1b5a3e5e3acaacf514,/dev/nvidia1,283.1111111111111,22.043478260869566,4.607973845108695,9.751953125,0.6945906929347826,0.7607421875,135468607.04166666,2191079.895833333,3734.125,1075.5833333333333
729211,699678639f9b4d0b9071680e15f524f13b1bf0b67b921b60026107e49e6f,87077c2648c3a1814ce34edd,2133184,2134162,,,,,,,,,074327fc4166b935ceda421a,PyTorchWorker,e9df00b781c4c1126c34e2c818f017f645eca93cb96d2ead74a75b61678f,/dev/nvidia1,190.65128205128204,0.0,2.4064185437817254,3.0771484375,0.0,0.0,132785824.20100504,70963990.90954773,11708.412060301507,7378.100502512563
733395,8c1850728bb72837805465d0ee33c6a12243908a029b560f99ea811766ef,af055e6977bc7185797a61b7,2135216,2135378,,,,,,,,,4ef52872968d0c1d48c217da,tensorflow,de3f40aa2a15ed726e848a759839221a35504de7f488a1adde252e7eed3a,/dev/nvidia1,119.75,6.352941176470589,1.9348575367647056,3.171875,2.355526194852941,4.2626953125,5918390.694444444,2306876.916666666,1717.833333333333,280.44444444444446
733396,21e82ffb53ba954d00ad174aea2e45605f3eb60aa2aa03e887f7fd103fba,af055e6977bc7185797a61b7,2135420,2135452,,,,,,,,,3d3d0b3d6617f881b1c7e108,tensorflow,ceb7919779c9329b93f0017808a14991c70ca99698c836aaf356ec6ea7b4,/dev/nvidia1,62.5,0.0,0.4981689453125,1.3984375,0.1435546875,0.1845703125,33190420.5,8596083.7,8988.4,915.5
733420,c19b08d25ed4cf0936e760277f98327677fe5226e3f765c73a596f3a6cd2,af055e6977bc7185797a61b7,2136146,2136171,,,,,,,,,48ed951bd1dc2b1fb7e308c7,worker,2b18ea9e1ce9ef2bdab212cedf1aa4df017ef6300a960538dfacbcb41350,/dev/nvidia1,47.6,0.0,0.2525111607142857,0.2978515625,0.0,0.0,63495947.22222222,73632412.11111109,8979.666666666666,5121.777777777777
733452,6e78bf561d3ec5d52d64fc728c7d5980d1e9f8125b057929a08781c38268,af055e6977bc7185797a61b7,2135496,2136095,,,,,,,,,3b8a1c4c188ac7d87d650f5b,worker,51ab893599273134a7095d01c1095a35b728d676cbb853ce9ff6ceb8f361,/dev/nvidia1,100.74789915966387,44.074380165289256,1.7600238894628102,1.908203125,1.1506731017561984,1.2509765625,2133925.5934959347,736713.4634146341,576.1219512195122,161.8211382113821
733619,986e0b0c6dca5e4213f2589890f78e18f7262c5dea8b5cd29a0a8124d262,af055e6977bc7185797a61b7,2133383,2135174,,,,,,,,,9e3d3aa8ddcb7e1a048b48bf,tensorflow,89740f370dd59fc46c2a7cca53da93475d1c329f1107f280fa742e1138a1,/dev/nvidia1,521.9915966386554,0.0,5.983548050139276,7.224609375,0.0978108723958333,0.0986328125,281822258.82548475,93453873.34072022,19616.61218836565,18058.25207756233
736816,92c076e7722ec731b5a4a2a049ac7bc7296a919f8c48e50f9c93a0fd6428,f0337e811aec9ec00ccdeafb,2134736,2134748,,,,,,,,,1ccd19b7091ece10c443d9df,tensorflow,343ce022601f5a06872bfe969a3a7174f49845c2ecb38b71fb93a634eb9c,/dev/nvidia1,87.33333333333331,0.0,0.255615234375,0.86328125,0.0,0.0,105666948.5,109942173.66666669,14010.5,8850.833333333334
736861,e85489e99e91ff8f3bb669fc28bf47a8dc17dfaa256bd673b8718be39910,f0337e811aec9ec00ccdeafb,2135087,2135560,,,,,,,,,648aa71d013441261a414c2d,tensorflow,dbaf95a3b0bdf570bbbc144b44bdc60267b7e5c2d8e7c25aebbd64fad8cf,/dev/nvidia0,426.8762886597938,19.656565656565657,7.618273676658162,10.2763671875,0.7260495580808081,0.7607421875,401439869.76,1607882.88,7509.87,2620.4
736862,e01e4b7216d3b58b2d0e8ad81e8fa5b7e12b140a65e482c0f79fb0a9e6eb,f0337e811aec9ec00ccdeafb,2135089,2135502,,,,,,,,,6a88f89258546454680a32ef,tensorflow,31bdcb784125850bd6e671809f34e4623a783e904a0104aaa622f7c0a390,/dev/nvidia1,323.33734939759034,23.141176470588235,7.671852022058823,10.1064453125,0.7249425551470591,0.7607421875,174322487.89655173,1388497.103448276,3537.954022988505,1162.3563218390805
743321,82bc91f4830c8248a86f8621b4cfa2f789d24d4ab3195e2b94738d206938,4ffcb28027d2fec7de191c1c,2134267,2134788,,,,,,,,,0fddb1c7a79a861451499e9c,worker,70f347c8f45ef270b3c72367fc09545b94bf5607d65f800355b00a6437ff,/dev/nvidia0,104.6095238095238,54.99065420560749,1.7584205483490565,1.9296875,1.125857914719626,1.2509765625,2436445.1944444445,799567.3518518519,632.9351851851852,171.27777777777774
743322,a1fbab9443cc1ed5bfef59cf4d3bdf323d3760ffc897c424920f48f3a7d8,4ffcb28027d2fec7de191c1c,2135100,2135535,,,,,,,,,bfdfa6fd9b0dce8f4417acc3,worker,94ca802506ead24f3fab981192e1e1fe345648b6ddacf769e291ca04343b,/dev/nvidia0,101.5,48.9111111111111,1.6859157986111108,1.8984375,1.1137152777777777,1.2529296875,2842341.717391304,981710.2282608696,708.7065217391304,189.80434782608697
745812,67f59955d66a520b2ed587f963cb646376e2713174dceba7a3a661aab885,fa8121dbf490bcd48219d5af,2135084,2135456,,,,,,,,,3abb2094b1e00e92b98353d4,tensorflow,b5dbdff52b6b016f54d670d47e8cee7c4d510161768a358aaad7804ded92,/dev/nvidia1,308.0684931506849,23.96052631578948,7.911497395833332,10.685546875,0.730712890625,0.7607421875,75688722.22077923,1266122.4545454546,1887.922077922078,566.8051948051948
745996,850f275c17c1410a8aa4f546bf052c2260dc0dc74aafe3fb477d9b6ccc5b,fa8121dbf490bcd48219d5af,2133387,2135026,,,,,,,,,73a191d72a12411c5ff6776b,tensorflow,b3e37f0565407595c7ab3f91d4a95e1e983a984a4e7c78076e363637a67a,/dev/nvidia1,380.6990881458968,0.0,4.0026574337121215,5.5947265625,0.0980350378787878,0.0986328125,141346324.86746988,43842982.5060241,9048.057228915664,7648.057228915663
746932,a28df6e8e5a328669a787aaafbb6058785d16990c380f2d18ea64ca2f567,c0d6760f6248ea8260e36fa5,2133412,2133624,,,,,,,,,0511a31ff5e92051bde1d3f1,tensorflow,961f51f12accd1a970ed250312fd692b97fb78fee98460ce34cd0af0b852,/dev/nvidia1,413.20930232558135,17.955555555555556,6.162508877840909,11.892578125,0.4441840277777777,0.5126953125,163422067.36956522,2161462.586956522,3587.1304347826085,1158.4565217391305
746933,6d2aab1a9c9caf8387ff6c923ec934898b4cefb390e39a701a23faf88a5a,c0d6760f6248ea8260e36fa5,2133630,2133690,,,,,,,,,e81d3a2a245b1e15ba9455a2,worker,78e387b2cc62d6707927f9bd7fe3aadce0a4d24498e5d7515b4d821de2f2,/dev/nvidia1,65.0,0.0,0.5893229166666667,1.1875,0.2117919921875,0.3388671875,45420143.70588236,47450112.76470588,7322.2941176470595,4056.352941176471
